subject,H.period,UD.period.t,H.t,UD.t.i,H.i,UD.i.e,H.e,UD.e.five,H.five,UD.five.Shift.r,H.Shift.r,UD.Shift.r.o,H.o,UD.o.a,H.a,UD.a.n,H.n,UD.n.l,H.l,UD.l.Return,H.Return
24,0.0565,0.0868,0.0470,0.1093,0.0533,0.0444,0.0533,0.4919,0.0407,0.4265,0.0549,0.2408,0.0433,0.0782,0.0750,0.0278,0.0597,0.6259,0.0620,0.4055,0.0689
24,0.0573,0.1089,0.0504,0.0758,0.0510,0.0428,0.0605,0.4441,0.0502,0.3270,0.0539,0.1977,0.0404,0.0798,0.0726,0.0162,0.0576,0.1499,0.0642,0.9348,0.0813
24,0.0668,0.1240,0.0475,0.0742,0.0473,0.0362,0.0605,0.5586,0.0499,0.4128,0.0512,0.2101,0.0425,0.0650,0.0755,0.0433,0.0679,0.1684,0.0647,0.3126,0.0349
24,0.0715,0.1372,0.0916,0.1140,0.0544,0.1000,0.0069,0.6732,0.0486,0.3387,0.0547,0.2207,0.0346,0.1030,0.0763,0.0233,0.0578,0.1739,0.0750,0.1646,0.0744
24,0.0631,0.1160,0.0499,0.0755,0.0465,0.0634,0.0613,0.5317,0.0438,0.3500,0.0525,0.2341,0.0362,0.0735,0.0813,0.0230,0.0655,0.1641,0.0684,0.1717,0.0731
24,0.0494,0.1414,0.0444,0.0887,0.0396,0.0494,0.0502,0.4768,0.0430,0.3799,0.0570,0.2392,0.0335,0.0787,0.0858,0.0275,0.0591,0.2156,0.0547,0.3580,0.0615
24,0.0565,0.1337,0.0515,0.0620,0.0478,0.0665,0.0607,0.7151,0.0555,0.3634,0.0491,0.1861,0.0333,0.0922,0.0731,0.0304,0.0602,0.2193,0.0597,0.2026,0.0607
24,0.0581,0.1292,0.0560,0.0829,0.0555,0.0507,0.0568,0.5072,0.0457,0.3191,0.0510,0.2273,0.0388,0.0727,0.0789,0.0433,0.0552,0.1921,0.0615,0.2073,0.0721
24,0.0565,0.1503,0.0620,0.3249,0.0557,0.2573,0.0433,0.5549,0.0407,0.3365,0.0478,0.2336,0.0256,0.1012,0.0705,0.0436,0.0631,0.2655,0.0536,0.2213,0.0504
24,0.0702,0.1361,0.0520,0.1053,0.0399,0.0620,0.0594,0.7734,0.0430,0.4115,0.0512,0.2088,0.0388,0.0608,0.0768,0.0323,0.0589,0.2196,0.0599,0.1975,0.0626
24,0.0710,0.1316,0.0599,0.0734,0.0396,0.0531,0.0560,0.5053,0.0317,0.3774,0.0518,0.2276,0.0425,0.1086,0.0924,0.0214,0.0539,0.2243,0.0533,0.3102,0.0631
24,0.0565,0.1255,0.0496,0.0803,0.0475,0.0309,0.0620,0.7412,0.0341,0.4455,0.0504,0.2212,0.0357,0.0806,0.0758,0.0476,0.0581,0.2177,0.0528,0.1949,0.0639
24,0.0644,0.1757,0.0470,0.0956,0.0462,0.0367,0.0518,0.4892,0.0449,0.3989,0.0520,0.1995,0.0383,0.1030,0.0845,0.0209,0.0539,0.1808,0.0626,0.2171,0.0613
24,0.0504,0.2324,0.0570,0.1022,0.0547,0.0454,0.0510,0.5370,0.0375,0.4196,0.0496,0.2226,0.0291,0.0521,0.0808,0.0325,0.0552,0.1599,0.0518,0.1854,0.0737
24,0.0591,0.1633,0.0581,0.0861,0.0510,0.0415,0.0531,0.6871,0.0380,0.3803,0.0594,0.3014,0.0438,0.0943,0.0863,0.1096,0.0552,0.1963,0.0594,0.1435,0.0729
24,0.0544,0.0786,0.0430,0.0721,0.0449,0.0333,0.0470,0.4380,0.0584,0.3397,0.0483,0.2159,0.0386,0.0663,0.0832,0.0666,0.0465,0.2333,0.0589,0.2234,0.0584
24,0.0457,0.1807,0.0425,0.0518,0.0430,0.0673,0.0504,0.5650,0.0449,0.3321,0.0533,0.2123,0.0478,0.0479,0.0863,0.0552,0.0454,0.2615,0.0510,0.2970,0.0581
24,0.0496,0.1736,0.0515,0.0486,0.0539,0.0636,0.0518,0.4465,0.0531,0.3427,0.0510,0.1876,0.0367,0.0666,0.0842,0.0352,0.0594,0.1940,0.0679,0.5596,0.0623
24,0.0665,0.0970,0.0483,0.0758,0.0562,0.0626,0.0312,0.3800,0.0520,0.3629,0.0552,0.2064,0.0436,0.0769,0.0766,0.0304,0.0607,0.1594,0.0663,0.1379,0.0810
24,0.0570,0.1102,0.0507,0.0628,0.0512,0.0272,0.0523,0.4362,0.0335,0.3577,0.0515,0.2080,0.0396,0.0801,0.0586,0.0449,0.0507,0.1631,0.0615,0.3633,0.0726
24,0.0618,0.1126,0.0489,0.0747,0.0444,0.0386,0.0589,0.7011,0.0367,0.4197,0.0518,0.2025,0.0359,0.0521,0.0686,0.0360,0.0515,0.1615,0.0478,0.1411,0.0618
24,0.0568,0.0680,0.0544,0.0776,0.0460,0.0404,0.0512,0.4314,0.0438,0.4059,0.0496,0.4961,0.0457,0.1357,0.0863,0.0397,0.0452,0.1823,0.0518,0.1371,0.0723
24,0.0478,0.1562,0.0557,0.1378,0.0541,0.2257,0.0655,0.5254,0.0394,0.3067,0.0570,0.1924,0.0420,0.0682,0.0713,0.0328,0.0520,0.1794,0.0639,0.1305,0.0795
24,0.0599,0.1044,0.0494,0.0818,0.0452,0.0341,0.0507,0.5758,0.0409,0.3524,0.0491,0.2283,0.0483,0.0442,0.0853,0.0626,0.0386,0.1586,0.0613,0.1408,0.0673
24,0.0818,0.2765,0.0473,0.1708,0.0605,0.1874,0.0605,0.7787,0.0499,0.5385,0.0610,0.2433,0.0502,0.1740,0.0755,0.0452,0.0597,0.1560,0.0626,0.4567,0.0314
24,0.0605,0.1467,0.0544,0.4697,0.0626,0.5568,0.0721,0.3328,0.0415,0.5244,0.0510,0.2869,0.0481,0.1911,0.0874,0.0708,0.0528,0.1657,0.0705,0.2181,0.0620
24,0.0758,0.1548,0.0549,0.1420,0.0412,0.1130,0.0665,0.4829,0.0449,0.4643,0.0541,0.3220,0.0444,0.1194,0.0752,0.0476,0.0510,0.1718,0.0628,0.2305,0.0652
24,0.0776,0.1672,0.0694,0.0826,0.0343,1.8614,0.0639,0.7573,0.0528,0.4204,0.0586,0.2584,0.0496,0.0996,0.0737,0.0101,0.0660,0.1293,0.0890,1.1338,0.0555
24,0.0781,0.1588,0.0594,0.0937,0.0547,0.0539,0.0668,0.7415,0.0528,0.4838,0.0562,0.2143,0.0536,0.0925,0.0787,0.0207,0.0525,0.1573,0.0824,0.1664,0.0744
24,0.0697,0.2358,0.0594,0.1615,0.0454,0.0436,0.0586,0.6428,0.0570,0.4020,0.0531,0.2165,0.0547,0.2249,0.0533,0.2853,0.0620,0.2156,0.0713,0.1820,0.0660
24,0.0652,0.2290,0.0467,0.1834,0.0510,0.0452,0.0607,0.4906,0.0531,0.3793,0.0576,0.2347,0.0449,0.0853,0.0800,0.0307,0.0591,0.1786,0.0803,0.1698,0.0697
24,0.0884,0.9594,0.0460,0.3180,0.0491,0.2214,0.0256,1.4405,0.0615,0.4941,0.0697,0.3046,0.0565,0.0909,0.0766,0.0333,0.0528,0.1636,0.0774,0.1878,0.0692
24,0.1090,0.1849,0.0573,0.1428,0.0507,0.0510,0.0607,0.5008,0.0452,0.3648,0.0594,0.1885,0.0525,0.0977,0.0721,0.0133,0.0573,0.1531,0.0671,0.1764,0.0599
24,0.0499,0.2799,0.0623,0.1940,0.0533,0.0729,0.0560,0.6180,0.0491,0.3500,0.0512,0.2431,0.0502,0.0769,0.0760,0.0608,0.0481,0.1744,0.0700,0.9018,0.0808
24,0.0755,0.1337,0.0610,0.1043,0.0504,0.0409,0.0676,0.5206,0.0544,0.3249,0.0518,0.2130,0.0460,0.0819,0.0605,0.0238,0.0586,0.1694,0.0861,0.2329,0.0657
24,0.0618,0.1559,0.0657,0.1006,0.0460,0.0412,0.0562,1.2943,0.0520,0.5113,0.0573,0.2616,0.0444,0.0940,0.0473,0.0328,0.0647,0.1929,0.0694,0.3358,0.0747
24,0.0475,0.1514,0.0565,0.0919,0.0473,0.0689,0.0673,0.4605,0.0523,0.3241,0.0467,0.2083,0.0528,0.0824,0.0665,0.0220,0.0610,0.1678,0.0650,0.1561,0.0792
24,0.0671,0.2029,0.0634,0.1586,0.0594,0.0771,0.0613,0.6130,0.0570,0.3197,0.0512,0.2296,0.0481,0.0708,0.0686,0.0378,0.0565,0.1538,0.0750,0.1910,0.0737
24,0.0694,0.1833,0.0560,0.1795,0.0515,0.0705,0.0597,0.5103,0.0565,0.3374,0.0502,0.2020,0.0557,0.1017,0.0657,0.0344,0.0634,0.1860,0.0750,0.2250,0.0737
24,0.0636,0.1923,0.0547,0.1518,0.0544,0.0639,0.0525,0.5354,0.0510,0.3458,0.0702,0.2185,0.0494,0.1030,0.0692,0.0428,0.0544,0.1697,0.0702,0.1530,0.0739
24,0.0663,0.0870,0.0602,0.1344,0.0420,0.3389,0.0710,0.6325,0.0452,0.3289,0.0449,0.1929,0.0462,0.0790,0.0784,0.0175,0.0510,0.1560,0.0636,0.1632,0.0781
24,0.0605,0.1071,0.0586,0.1314,0.0454,0.0644,0.0562,0.4679,0.0855,0.4571,0.0599,0.2049,0.0446,0.0977,0.0671,0.0412,0.0441,0.4734,0.0708,0.1735,0.0729
24,0.0679,0.1451,0.0491,0.1204,0.0478,0.1388,0.0602,0.7645,0.0557,0.3128,0.0562,0.2090,0.0401,0.1307,0.0707,-0.0150,0.0652,0.2024,0.0628,0.2171,0.0591
24,0.0697,0.0952,0.0457,0.1082,0.0460,0.0515,0.0663,0.6571,0.0489,0.3026,0.0478,0.1967,0.0380,0.1534,0.0610,1.1305,0.0681,0.1958,0.0618,0.2107,0.0547
24,0.0710,0.3469,0.0610,0.1779,0.0541,0.1077,0.0573,0.5512,0.0531,0.3679,0.0547,0.2191,0.0475,0.1550,0.0739,0.0494,0.0499,0.3715,0.0871,0.2625,0.0547
24,0.0792,0.0947,0.0491,0.1148,0.0499,0.1563,0.0721,0.4647,0.0552,0.3756,0.0494,0.3698,0.0518,0.1975,0.0650,0.0692,0.0589,0.1926,0.0668,0.2358,0.0789
24,0.0705,0.2923,0.0449,0.1787,0.0552,0.0971,0.0404,0.8365,0.0560,0.3682,0.0507,0.2193,0.0452,0.1500,0.0752,0.0336,0.0660,0.3512,0.0855,0.2226,0.0855
24,0.0650,0.1134,0.0562,0.1148,0.0465,0.0423,0.0642,0.9484,0.0441,0.3769,0.0454,0.2225,0.0499,0.1144,0.0742,0.0534,0.0620,0.1678,0.0634,0.2237,0.0713
24,0.0821,0.0804,0.0589,0.0847,0.0512,0.0417,0.0610,0.6075,0.0584,0.6959,0.0581,0.3326,0.0444,0.1700,0.0829,0.0515,0.0663,0.2219,0.0631,0.1828,0.0755
24,0.0692,0.1667,0.0615,0.1061,0.0507,0.0618,0.0489,0.7864,0.0528,0.5538,0.0623,0.3114,0.0452,0.0985,0.0758,0.0254,0.0660,0.1905,0.0676,0.2833,0.0731
24,0.0652,0.6259,0.0483,0.2183,0.0420,0.0898,0.0499,0.5114,0.0420,0.3479,0.0491,0.1835,0.0404,0.1719,0.0626,0.0431,0.0568,0.1845,0.0610,1.1116,0.0694
24,0.0797,0.1263,0.0496,0.0892,0.0528,0.0496,0.0586,0.4343,0.0454,0.3350,0.0496,0.1805,0.0380,0.1067,0.0668,0.0151,0.0657,0.1639,0.0694,0.2218,0.0665
24,0.0591,0.1767,0.0536,0.1246,0.0248,0.0657,0.0623,0.4626,0.0460,0.3255,0.0425,0.2078,0.0330,0.0888,0.0834,0.0568,0.0494,0.4940,0.0763,0.2005,0.0890
24,0.0942,0.1889,0.0518,0.1016,0.0475,0.0444,0.0631,0.4518,0.0454,0.3474,0.0481,0.1959,0.0409,0.1051,0.0702,0.0507,0.0623,0.2816,0.0816,0.2514,0.0858
24,0.0644,0.2263,0.0531,0.1090,0.0444,0.0710,0.0541,0.5850,0.0470,0.3358,0.0557,0.2270,0.0467,0.1028,0.0671,0.0515,0.0491,0.1800,0.0628,0.1844,0.0523
24,0.0665,0.0780,0.0515,0.0771,0.0507,0.0296,0.0591,0.5782,0.0518,0.3373,0.0533,0.2273,0.0610,0.1162,0.0686,0.0191,0.0589,0.2169,0.0839,0.2165,0.0439
24,0.0869,0.0970,0.0478,0.0892,0.0452,0.0446,0.0602,0.6879,0.0607,0.3271,0.0494,0.1890,0.0412,0.1276,0.0708,0.0251,0.0531,0.1929,0.0628,0.2123,0.0618
24,0.0739,0.0931,0.0533,0.0742,0.0433,0.0475,0.0626,0.4320,0.0460,0.3228,0.0430,0.1948,0.0486,0.1260,0.0613,0.0383,0.0610,0.1855,0.0626,0.2580,0.0647
24,0.0890,0.0783,0.0607,0.0816,0.0441,0.0328,0.0639,0.4512,0.0502,0.3134,0.0539,0.1990,0.0380,0.1067,0.0731,0.0431,0.0541,0.1821,0.0879,0.2147,0.0093
24,0.0734,0.0865,0.0433,0.0787,0.0401,0.0333,0.0626,0.4594,0.0496,0.2951,0.0478,0.1756,0.0486,0.1473,0.0789,0.0410,0.0620,0.2441,0.0752,0.2374,0.0293
24,0.0826,0.1158,0.0512,0.0705,0.0507,0.0375,0.0613,0.4953,0.0481,0.3725,0.0533,0.2241,0.0515,0.1059,0.0882,0.0563,0.0555,0.3898,0.0900,0.5984,0.0813
24,0.0708,0.1411,0.0454,0.0816,0.0565,0.0259,0.0663,0.4272,0.0520,0.2864,0.0512,0.1898,0.0486,0.0790,0.0668,0.0563,0.0636,0.2285,0.0726,0.1527,0.0650
24,0.0985,0.1036,0.0515,0.0800,0.0507,0.0512,0.0539,0.4431,0.0446,0.2983,0.0446,0.2175,0.0430,0.1035,0.0726,0.0626,0.0576,0.8782,0.0708,0.2680,0.0697
24,0.0887,0.1767,0.0570,0.0686,0.0441,0.0478,0.0628,0.5328,0.0507,0.2975,0.0460,0.1729,0.0520,0.0819,0.0747,0.0449,0.0581,0.2085,0.0689,1.1193,0.0589
24,0.0697,0.1081,0.0467,0.0650,0.0525,0.0399,0.0676,0.4212,0.0478,0.3516,0.0536,0.1710,0.0570,0.0655,0.0784,0.0623,0.0607,0.4088,0.0858,0.3105,0.0766
24,0.0779,0.1628,0.0462,0.0613,0.0504,0.0441,0.0584,0.4631,0.0504,0.3476,0.0470,0.1697,0.0483,0.0969,0.0710,0.0423,0.0491,0.1631,0.0715,0.1427,0.0803
24,0.0734,0.0989,0.0444,0.0731,0.0444,0.0351,0.0591,0.4103,0.0518,0.3149,0.0589,0.1602,0.0494,0.1270,0.0774,0.0130,0.0512,0.1710,0.0847,0.1435,0.0766
24,0.0628,0.1031,0.0465,0.0890,0.0470,0.0275,0.0557,0.4090,0.0420,0.3323,0.0500,0.2016,0.0483,0.0930,0.0663,0.0494,0.0541,0.1779,0.0684,0.2361,0.0866
24,0.0760,0.1065,0.0441,0.0755,0.0430,0.0391,0.0599,0.4373,0.0473,0.3192,0.0433,0.1544,0.0494,0.1144,0.0826,0.0304,0.0404,0.3140,0.0839,0.2012,0.0737
24,0.0763,0.0989,0.0531,0.0979,0.0438,0.0417,0.0549,0.3879,0.0483,0.3131,0.0515,0.1774,0.0494,0.0832,0.0795,0.0457,0.0520,0.1742,0.0623,0.2129,0.0731
24,0.0644,0.0865,0.0423,0.0829,0.0454,0.0343,0.0594,0.4122,0.0473,0.3418,0.0504,0.2072,0.0362,0.0840,0.0816,0.0771,0.0467,0.2251,0.0845,0.6467,0.0576
24,0.0781,0.3356,0.0618,0.0950,0.0525,0.4407,0.0787,0.5958,0.0494,0.4587,0.0584,0.2299,0.0391,0.1004,0.0818,0.0539,0.0518,0.1752,0.0636,0.2477,0.0689
24,0.0750,0.1448,0.0433,0.1507,0.0502,0.1117,0.0628,0.4647,0.0478,0.3769,0.0602,0.2022,0.0423,0.1167,0.0940,0.0294,0.0507,0.1509,0.0652,0.1598,0.0763
24,0.0613,0.1538,0.0539,0.1895,0.0491,0.0715,0.0507,0.4362,0.0467,0.3732,0.0591,0.2017,0.0499,0.1022,0.0837,0.0565,0.0467,0.1808,0.0647,0.1809,0.0599
24,0.0589,0.2282,0.0573,0.2061,0.0496,0.1196,0.0478,0.4842,0.0486,0.4532,0.0518,0.2520,0.0391,0.0983,0.0763,0.0552,0.0444,0.1612,0.0657,0.2010,0.0668
24,0.0568,0.1493,0.0481,0.1404,0.0475,0.0919,0.0655,0.4811,0.0510,0.3859,0.0555,0.2230,0.0510,0.1249,0.0729,0.0296,0.0536,0.1596,0.0681,0.1809,0.0726
24,0.0744,0.2319,0.0589,0.2520,0.0642,0.1845,0.0684,0.9329,0.0544,0.4735,0.0494,0.2355,0.0494,0.1191,0.0866,0.0362,0.0441,0.1509,0.0557,0.1775,0.0686
24,0.0576,0.1253,0.0483,0.1127,0.0473,0.0578,0.0739,0.4343,0.0518,0.3886,0.0512,0.1967,0.0415,0.3827,0.0739,0.1650,0.0520,0.2021,0.0533,0.2100,0.0613
24,0.0686,0.1522,0.0578,0.1359,0.0489,0.0333,0.0536,0.4407,0.0525,0.3553,0.0491,0.2205,0.0394,0.1181,0.0945,0.0233,0.0536,0.2161,0.0613,0.9963,0.0492
24,0.0768,0.1438,0.0539,0.1069,0.0404,0.0805,0.0536,0.4536,0.0507,0.3257,0.0607,0.2341,0.0528,0.1558,0.0766,0.0631,0.0644,0.2269,0.0710,0.1928,0.0729
24,0.0613,0.1469,0.0686,0.1037,0.0613,0.0694,0.0655,0.4694,0.0423,0.4125,0.0576,0.2162,0.0452,0.1225,0.0890,0.0404,0.0510,0.1596,0.0697,0.1785,0.0660
24,0.0737,0.0667,0.0502,0.0945,0.0586,0.0415,0.0607,0.4526,0.0396,0.3996,0.0457,1.1155,0.0415,0.1904,0.0763,0.1236,0.0539,0.2261,0.0613,0.2680,0.0744
24,0.1053,0.1562,0.0549,0.1235,0.0423,0.0549,0.0515,0.4644,0.0433,0.3508,0.0465,0.2536,0.0430,0.0608,0.0834,0.0407,0.0533,0.1715,0.0739,0.1746,0.0665
24,0.0663,0.1013,0.0570,0.0771,0.0462,0.1074,0.0636,0.4312,0.0425,0.5257,0.0446,0.4695,0.0531,0.1138,0.0818,0.0507,0.0557,0.1897,0.0655,0.1727,0.0660
24,0.0631,0.1313,0.0544,0.8080,0.0167,0.4138,0.0512,0.4254,0.0412,0.4930,0.0454,0.2834,0.0401,0.0867,0.0800,0.0381,0.0586,0.1818,0.0620,0.2018,0.0789
24,0.0665,0.0501,0.0536,0.0871,0.0573,0.0547,0.0578,0.3895,0.0462,0.3907,0.0452,0.2444,0.0478,0.0872,0.0752,0.0449,0.0523,0.1789,0.0615,0.1941,0.0797
24,0.0642,0.0875,0.0531,0.0673,0.0533,0.1059,0.0660,0.4082,0.0528,0.3704,0.0489,0.2244,0.0441,0.0867,0.0874,0.0175,0.0528,0.1383,0.0710,0.1904,0.0803
24,0.0565,0.1184,0.0565,0.0694,0.0404,0.0657,0.0555,0.4578,0.0314,0.3975,0.0523,0.1898,0.0446,0.0890,0.0816,0.0106,0.0578,0.1620,0.0681,0.2150,0.0929
24,0.1029,0.1255,0.0528,0.0839,0.0552,0.1663,0.0510,0.4246,0.0512,0.3817,0.0531,0.2117,0.0409,0.0835,0.0855,0.0104,0.0562,0.1343,0.0694,0.1545,0.0797
24,0.0676,0.0997,0.0518,0.0729,0.0541,0.0375,0.0644,0.4307,0.0425,0.3411,0.0489,0.2109,0.0423,0.0896,0.0829,0.0193,0.0562,0.1528,0.0628,0.1812,0.0808
24,0.0594,0.1203,0.0491,0.0950,0.0423,0.0652,0.0584,0.3950,0.0430,0.3378,0.0518,0.1951,0.0370,0.0795,0.0837,0.0220,0.0515,0.1399,0.0657,0.5269,0.0462
24,0.0718,0.1076,0.0552,0.0715,0.0412,0.0576,0.0631,0.3291,0.0428,0.2904,0.0552,0.1782,0.0317,0.0777,0.0827,-0.0045,0.0708,0.1214,0.0789,0.1572,0.0768
24,0.0655,0.0812,0.0562,0.0803,0.0465,0.0531,0.0581,0.4805,0.0507,0.3500,0.0555,0.1932,0.0357,0.0729,0.0879,0.0325,0.0573,0.1647,0.0750,0.1727,0.0810
24,0.0673,0.1258,0.0536,0.0855,0.0396,0.0969,0.0639,0.3000,0.0541,0.3523,0.0565,0.1853,0.0428,0.0909,0.0818,0.0286,0.0547,0.2272,0.0781,0.2685,0.0636
24,0.0718,0.1308,0.0494,0.0921,0.0470,0.0599,0.0610,0.3043,0.0494,0.3374,0.0533,0.1872,0.0428,0.0719,0.0853,0.0262,0.0676,0.1662,0.0747,0.2057,0.0739
24,0.0671,0.0992,0.0557,0.0829,0.0481,0.0423,0.0573,0.3800,0.0531,0.3231,0.0502,0.2001,0.0333,0.0896,0.0834,0.0230,0.0586,0.2003,0.0781,0.4862,0.0607
24,0.0650,0.1171,0.0607,0.1301,0.0512,0.0460,0.0584,0.9537,0.0351,1.9795,0.0523,0.2832,0.0446,0.0426,0.0866,0.0610,0.0570,0.1908,0.0644,0.1516,0.0692
24,0.0694,0.0374,0.0536,0.0737,0.0528,0.0428,0.0650,0.3961,0.0483,0.3186,0.0502,0.1838,0.0372,0.0940,0.0787,-0.0040,0.0611,0.1235,0.0684,0.1413,0.0797
24,0.0710,0.0788,0.0576,0.0584,0.0465,0.0557,0.0615,0.3948,0.0467,0.3260,0.0452,0.1779,0.0499,0.0711,0.0795,0.0246,0.0673,0.1512,0.0660,0.1508,0.0686
24,0.0713,0.0759,0.0570,0.0726,0.0428,0.0613,0.0599,0.3979,0.0486,0.3154,0.0430,0.2257,0.0367,0.0663,0.0813,0.0373,0.0531,0.1549,0.0628,0.1453,0.0623
24,0.0781,0.0659,0.0486,0.0697,0.0478,0.0396,0.0452,0.4188,0.0541,0.3450,0.0386,0.2180,0.0285,0.1339,0.0829,0.0262,0.0528,0.1808,0.0689,0.1822,0.0795
24,0.0718,0.0749,0.0533,0.0850,0.0388,0.0702,0.0573,0.4209,0.0539,0.3197,0.0483,0.2226,0.0264,0.0669,0.0779,0.0286,0.0620,0.1293,0.0657,0.1311,0.0787
24,0.0726,0.0530,0.0515,0.0829,0.0428,0.0460,0.0533,0.3357,0.0541,0.3055,0.0418,0.1792,0.0322,0.1109,0.0742,0.0428,0.0430,0.1697,0.0602,0.1274,0.0710
24,0.0673,0.0960,0.0489,0.0673,0.0457,0.0613,0.0578,0.3357,0.0547,0.3543,0.0571,0.1758,0.0401,0.1146,0.0869,0.0175,0.0483,0.1739,0.0642,0.1590,0.0766
24,0.0715,0.0480,0.0565,0.0842,0.0433,0.0301,0.0642,0.3467,0.0446,0.4846,0.0510,0.3692,0.0349,0.0890,0.0816,0.0304,0.0618,0.2438,0.0689,0.1902,0.0679
24,0.0895,0.0796,0.0586,0.0715,0.0396,0.0494,0.0594,0.7333,0.0549,0.3930,0.0502,0.2262,0.0370,0.0756,0.0866,0.5925,0.0597,0.2467,0.0689,0.2984,0.0552
24,0.0715,0.0638,0.0584,0.0647,0.0544,0.0346,0.0620,0.3581,0.0536,0.3394,0.0528,0.2054,0.0383,0.0618,0.0850,0.0204,0.0652,0.1372,0.0766,0.1574,0.0742
24,0.0713,0.1171,0.0536,0.0734,0.0420,0.0750,0.0636,0.3792,0.0362,0.3667,0.0504,0.2207,0.0460,0.0861,0.0715,0.0360,0.0533,0.1744,0.0586,0.5095,0.0568
24,0.0639,0.0802,0.0528,0.0700,0.0444,0.0499,0.0644,0.4312,0.0470,0.3149,0.0467,0.1948,0.0452,0.1215,0.0810,0.0035,0.0615,0.1636,0.0705,0.1788,0.0597
24,0.0676,0.0556,0.0589,0.0673,0.0467,0.0620,0.0665,0.6526,0.0504,0.3553,0.0599,0.2159,0.0438,0.0743,0.0697,0.0233,0.0515,0.1757,0.0589,0.3712,0.0446
24,0.0673,0.1237,0.0552,0.1082,0.0467,0.0502,0.0565,0.8898,0.0486,0.3996,0.0528,0.1903,0.0349,0.0677,0.0805,0.0199,0.0586,0.1570,0.0689,0.1799,0.0697
24,0.0734,0.0622,0.0544,0.0702,0.0555,0.0275,0.0631,0.4441,0.0446,0.3392,0.0502,0.1851,0.0491,0.0563,0.0866,0.0167,0.0620,0.1491,0.0689,0.1540,0.0634
24,0.0803,0.0749,0.0438,0.0929,0.0489,0.0211,0.0586,0.6143,0.0523,0.3447,0.0539,0.1986,0.0446,0.0603,0.0839,0.0133,0.0586,0.1393,0.0642,0.1379,0.0826
24,0.0784,0.0767,0.0586,0.0697,0.0423,0.0454,0.0531,0.6705,0.0547,0.3046,0.0524,0.1708,0.0354,0.0816,0.0766,0.0207,0.0628,0.1380,0.0713,0.1374,0.0781
24,0.0784,0.1055,0.0544,0.0895,0.0467,0.0328,0.0850,0.9576,0.0341,0.7242,0.0602,0.2357,0.0454,0.0563,0.0821,0.0341,0.0639,0.1734,0.0639,0.1535,0.0555
24,0.0953,0.1575,0.0668,0.1990,0.0613,0.3106,0.0623,0.5439,0.0457,0.2983,0.0412,0.1750,0.0425,0.1202,0.0628,0.0130,0.0586,0.1895,0.0515,0.1949,0.0657
24,0.0673,0.0965,0.0475,0.1180,0.0275,0.0499,0.0718,0.6391,0.0452,0.3729,0.0449,0.2004,0.0449,0.0906,0.0766,0.0114,0.0570,0.1457,0.0607,0.1416,0.0644
24,0.0845,0.6475,0.0430,0.2753,0.0169,0.1705,0.0734,0.9326,0.0388,0.4836,0.0420,0.2135,0.0372,0.0442,0.0874,0.0333,0.0597,0.1694,0.0639,0.1392,0.0734
24,0.0539,0.3446,0.0671,0.1647,0.0686,0.2201,0.0676,0.5259,0.0470,0.3436,0.0597,0.2044,0.0420,0.0885,0.0874,0.0267,0.0626,0.1217,0.0734,0.1506,0.0752
24,0.0636,0.1050,0.0533,0.0842,0.0597,0.0863,0.0615,0.4396,0.0515,0.4453,0.0525,0.1998,0.0467,0.0721,0.0800,0.0220,0.0584,0.1238,0.0882,0.1535,0.0565
24,0.0565,0.0955,0.0541,0.1499,0.0589,0.0417,0.0565,0.4560,0.0454,0.3505,0.0576,0.2264,0.0357,0.0808,0.0855,0.0320,0.0584,0.1346,0.0784,0.1622,0.0620
24,0.0665,0.1372,0.0504,0.2072,0.0409,0.5967,0.0597,0.5206,0.0494,0.3368,0.0565,0.2075,0.0536,0.1070,0.0834,0.0109,0.0589,0.1317,0.0874,0.1181,0.0789
24,0.0895,0.2108,0.0681,0.2249,0.0478,0.3497,0.0483,0.4821,0.0518,0.4653,0.0650,0.3083,0.0446,0.0645,0.0966,0.0196,0.0605,0.1309,0.0700,0.1566,0.0613
24,0.0660,0.1263,0.0562,0.0900,0.0520,0.0401,0.0644,0.6689,0.0359,0.4104,0.0518,0.2516,0.0465,0.0743,0.0797,0.0296,0.0565,0.1531,0.0665,0.1822,0.0681
24,0.0576,0.1028,0.0549,0.0932,0.0446,0.0715,0.0663,0.5898,0.0449,0.4273,0.0562,0.2605,0.0306,0.1004,0.0665,0.0795,0.0626,0.1673,0.0752,0.1522,0.0784
24,0.0705,0.0999,0.0539,1.2041,0.0494,0.2198,0.0584,0.5257,0.0478,0.3217,0.0560,0.2301,0.0496,0.0840,0.0789,0.0183,0.0568,0.1306,0.0771,0.1595,0.0834
24,0.0734,0.1960,0.0655,0.1140,0.0496,0.0462,0.0702,0.6130,0.0454,0.3186,0.0555,0.2139,0.0460,0.0645,0.0792,0.0233,0.0525,0.1475,0.0837,0.1469,0.0847
24,0.0605,0.1672,0.0605,0.1650,0.0531,0.0810,0.0718,0.4789,0.0525,0.3424,0.0541,0.2624,0.0401,0.0735,0.0979,0.0560,0.0573,0.1428,0.0913,0.1675,0.0795
24,0.0673,0.1245,0.0673,0.0905,0.0549,0.0718,0.0578,0.4417,0.0499,0.3611,0.0663,0.2233,0.0515,0.0750,0.0887,0.0600,0.0467,0.1670,0.0800,0.1458,0.0805
